blame_mean,blame_minus_neutral,cohen_d,cohen_dz,it_div_pt,it_mean,it_minus_pt,it_sem,layer,metric,neutral_mean,p,paired_t,pt_mean,pt_sem,q_bh,significant_q05,welch_t
,,,-1.0706266696351454,0.23251081268444782,64.37083637250855,-212.48010070571436,12.615606103457198,16,contrast_blame_rms,,7.333212491352533e-15,-9.57597604731363,276.85093707822296,19.110485293410317,1.6621948313732408e-14,True,
,,,-1.0927562245657565,0.21851066102585348,65.23719097013488,-233.31662175397847,12.092544308057235,17,contrast_blame_rms,,3.0252424666978702e-15,-9.773908803860273,298.55381272411336,21.652539942557848,7.3470174191234e-15,True,
,,,-0.8513151269973593,0.197734684802901,68.46537689505116,-277.78331975266354,12.355108247870657,18,contrast_blame_rms,,4.896135421100529e-11,-7.614393976959872,346.2486966477148,34.42663845436555,8.3234302158709e-11,True,
,,,-0.8005692926212051,0.22008440407410895,75.60431161317504,-267.919855540972,12.778297726330436,19,contrast_blame_rms,,3.6801030038498593e-10,-7.160509435999764,343.52416715414705,35.3627144833381,5.958262006233106e-10,True,
,,,-0.8836798160029681,0.29844627515811806,82.54094244488662,-194.02790533569328,12.948975523675145,20,contrast_blame_rms,,1.3414930791888132e-11,-7.903872555708609,276.5688477805799,22.452905504802768,2.400566562758929e-11,True,
,,,-0.7209811613566732,0.2760864692309156,95.46403861142156,-250.31182964229038,13.254816646720478,21,contrast_blame_rms,,8.28779830349022e-09,-6.448651549161083,345.7758682537119,36.70910426499497,1.2251527926898586e-08,True,
,,,-0.7924016515872668,0.38746545719579323,106.25558618561304,-167.97682398745746,13.61404078524758,22,contrast_blame_rms,,5.081928194596666e-10,-7.087455833728964,274.23241017307043,21.353901840444482,7.85388902801303e-10,True,
,,,-0.4596794608096251,0.5886903166798351,174.7165032679914,-122.07197501610554,19.71392470730526,23,contrast_blame_rms,,9.551494607873117e-05,-4.1114980889231045,296.788478284097,22.65128871970517,0.00013531284027820247,True,
,,,-0.38332963851166013,0.5526116302604442,197.77498359341394,-160.1164771784181,20.778983682357623,24,contrast_blame_rms,,0.0009665922348079173,-3.428604518009982,357.89146077183204,40.16881016842275,0.0013145654393387676,True,
,,,-0.23791972946586878,0.7608746164460635,223.7023167666996,-70.30449057244007,21.681902505976172,25,contrast_blame_rms,,0.0364532026714194,-2.128018753096177,294.0068073391397,25.320480050876675,0.042738237614767575,True,
,,,-0.3522142665375845,0.5503144971294051,251.3058265296795,-205.35273478491658,22.24567051641704,26,contrast_blame_rms,,0.0023036372386597455,-3.1503001704930784,456.65856131459606,57.96189382170515,0.0030124486967088976,True,
,,,-0.0029076400104238124,0.9969715802951962,300.26435669406317,-0.9120886817990168,24.700510903749244,27,contrast_blame_rms,,0.9793175584697779,-0.026006722869623453,301.1764453758622,30.474691144790324,0.979317558469778,False,
,,,-0.27341873457394084,0.6300682251379918,303.9706480969965,-178.47019873419168,23.74584008937186,28,contrast_blame_rms,,0.016687844683292,-2.445531507317219,482.44084683118825,65.25984376024425,0.020263811401140284,True,
